attack_cat,sttl,ct_state_ttl,dttl,state,ackdat,proto,tcprtt,Label
0,31,0,29,1,0.000816,1,0.001283,0
0,31,0,29,1,0.00013,1,0.000616,0
0,31,0,29,1,0.00015,1,0.000732,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000157,1,0.000697,0
0,31,0,29,1,0.00014,1,0.000656,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000172,1,0.0008,0
0,31,0,29,1,0.000119,1,0.000655,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000191,1,0.000796,0
0,31,0,29,1,0.000135,1,0.000706,0
0,31,0,29,1,0.000144,1,0.000818,0
0,31,0,29,1,0.000111,1,0.00057,0
0,60,0,0,2,0.0,0,0.0,0
3,254,2,0,2,0.0,106,0.0,1
1,254,2,0,2,0.0,0,0.0,1
5,254,1,252,1,0.105838,1,0.179609,1
0,31,0,29,1,0.000141,1,0.000776,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000151,1,0.000709,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000164,1,0.000806,0
4,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000131,1,0.000639,0
4,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000105,1,0.000535,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000133,1,0.000692,0
0,31,0,29,0,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000164,1,0.000691,0
0,31,0,29,1,0.000144,1,0.00069,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000213,1,0.001582,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000135,1,0.000696,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
3,254,2,0,2,0.0,55,0.0,1
0,31,0,29,1,0.000115,1,0.000565,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000131,1,0.000597,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000134,1,0.000864,0
2,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000136,1,0.000651,0
0,31,0,29,1,0.000116,1,0.0006,0
0,31,0,29,1,0.000166,1,0.00071,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000153,1,0.000743,0
0,31,0,29,1,0.000125,1,0.0006,0
0,31,0,29,0,0.0,0,0.0,0
4,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000161,1,0.000638,0
0,31,0,29,1,0.000143,1,0.000692,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.048341,1,0.055014,1
0,31,0,29,1,0.000123,1,0.000645,0
0,31,0,29,1,0.000148,1,0.000679,0
0,31,0,29,1,0.000137,1,0.000688,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000164,1,0.000797,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000137,1,0.000656,0
0,31,0,29,1,0.000149,1,0.000749,0
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.069243,1,0.123207,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,65,0.0,1
0,31,0,29,1,0.00012,1,0.000602,0
0,31,0,29,1,0.000133,1,0.000663,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000171,1,0.000714,0
2,254,1,252,1,0.045205,1,0.121851,1
0,31,0,29,1,0.000133,1,0.000702,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000132,1,0.000726,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.00017,1,0.00141,0
0,31,0,29,1,0.00016,1,0.000751,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000124,1,0.000747,0
0,60,0,0,2,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
5,254,1,252,1,0.121214,1,0.204681,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00032,1,0.000805,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,115,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000136,1,0.00063,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000138,1,0.000771,0
0,31,0,29,1,0.000136,1,0.000637,0
0,31,0,29,1,0.000135,1,0.000659,0
0,31,0,29,1,0.00015,1,0.000725,0
0,31,0,29,1,0.000156,1,0.000689,0
0,31,0,29,1,0.000126,1,0.0007,0
3,254,2,0,2,0.0,3,0.0,1
5,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000155,1,0.00076,0
4,254,2,0,2,0.0,71,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000155,1,0.000771,0
0,31,0,29,1,0.000185,1,0.000846,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000119,1,0.000654,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000114,1,0.000625,0
1,254,2,0,2,0.0,0,0.0,1
3,254,1,252,1,0.005501,1,0.02131,1
0,31,0,29,1,0.000177,1,0.000704,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000133,1,0.00087,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000161,1,0.000743,0
0,31,0,29,1,0.000128,1,0.000585,0
0,31,0,29,1,0.000133,1,0.000742,0
3,254,1,252,1,0.053593,1,0.108128,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000131,1,0.000677,0
0,60,0,0,2,0.0,0,0.0,0
4,62,1,252,1,0.025288,1,0.087614,1
0,31,0,29,1,0.000165,1,0.000704,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000143,1,0.000685,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.038807,1,0.093673,1
0,31,0,29,1,0.00013,1,0.000629,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000125,1,0.000647,0
0,31,0,29,1,0.000118,1,0.000572,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,2,0,2,0.0,24,0.0,1
3,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000143,1,0.000697,0
2,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000138,1,0.000614,0
1,254,2,0,2,0.0,0,0.0,1
7,254,2,0,2,0.0,3,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000153,1,0.000696,0
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,3,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000144,1,0.000713,0
0,31,0,29,1,0.000157,1,0.000694,0
0,31,0,29,1,0.000141,1,0.000709,0
0,254,6,0,3,0.0,1,0.0,0
0,31,0,29,1,0.000118,1,0.00061,0
3,254,2,0,2,0.0,3,0.0,1
3,254,2,0,2,0.0,101,0.0,1
0,31,0,29,1,0.000128,1,0.00065,0
0,31,0,29,1,0.000163,1,0.00078,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000137,1,0.000655,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
4,254,1,252,1,0.049723,1,0.097069,1
0,31,0,29,1,0.000141,1,0.000649,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000132,1,0.000656,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000125,1,0.000591,0
0,31,0,29,1,0.000135,1,0.000607,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
4,254,2,0,2,0.0,62,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000122,1,0.000585,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000131,1,0.000708,0
0,31,0,29,1,0.000142,1,0.00073,0
1,254,2,0,2,0.0,0,0.0,1
1,62,1,252,1,0.07689,1,0.14564,1
5,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000122,1,0.000651,0
0,31,0,29,1,0.000112,1,0.000567,0
1,254,2,0,2,0.0,0,0.0,1
4,254,1,252,1,0.050138,1,0.059443,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000153,1,0.00074,0
0,31,0,29,1,0.000146,1,0.000698,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,254,1,252,1,0.055618,1,0.076047,1
0,31,0,29,1,0.00014,1,0.000766,0
0,31,0,29,1,0.000116,1,0.000659,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.00015,1,0.000694,0
0,31,0,29,1,0.000157,1,0.000727,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00013,1,0.000681,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,2,0,2,0.0,0,0.0,1
5,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000138,1,0.000803,0
3,62,1,252,1,0.109365,1,0.172815,1
2,254,1,252,1,0.093028,1,0.173246,1
0,31,0,29,1,0.000128,1,0.000631,0
6,254,2,0,2,0.0,52,0.0,1
0,31,0,29,1,0.000125,1,0.000628,0
0,31,0,29,1,0.000115,1,0.000681,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000134,1,0.000659,0
0,31,0,29,1,0.000155,1,0.000732,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,1,0,0,3,0.0,13,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000145,1,0.000917,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000137,1,0.000612,0
2,254,1,252,1,0.055428,1,0.132404,1
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.090546,1,0.222375,1
0,31,0,29,1,0.000126,1,0.000661,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000157,1,0.000777,0
0,31,0,29,1,0.000138,1,0.000958,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.058109,1,0.125917,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000134,1,0.000634,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000139,1,0.000695,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,57,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.062445,1,0.100372,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
7,62,1,252,1,0.049691,1,0.089816,1
0,31,0,29,1,0.000185,1,0.000738,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00014,1,0.000636,0
0,31,0,29,1,0.000127,1,0.000634,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000135,1,0.000618,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
3,254,1,252,1,0.19167,1,0.273627,1
3,62,1,252,1,0.005818,1,0.013552,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
6,254,1,252,1,0.059376,1,0.116083,1
0,31,0,29,1,0.000133,1,0.000669,0
0,31,0,29,1,0.000126,1,0.000663,0
0,31,0,29,1,0.00016,1,0.000741,0
3,62,1,252,1,0.065103,1,0.137718,1
0,31,0,29,1,0.00016,1,0.000771,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000145,1,0.00094,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.001564,1,0.002045,0
0,31,0,29,1,0.000156,1,0.00077,0
0,31,0,29,1,0.000119,1,0.00065,0
0,31,0,29,1,0.00011,1,0.000697,0
0,31,0,29,1,0.000126,1,0.000578,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.00012,1,0.000652,0
0,31,0,29,0,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
2,254,1,252,1,0.085098,1,0.247841,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000119,1,0.000603,0
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.056532,1,0.098116,1
6,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000123,1,0.000634,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000157,1,0.000703,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,254,1,252,1,0.058769,1,0.130995,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000157,1,0.001175,0
1,254,2,0,2,0.0,127,0.0,1
2,254,1,252,1,0.062411,1,0.23517,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.069216,1,0.104596,1
2,254,1,252,1,0.071298,1,0.132728,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00012,1,0.000598,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000124,1,0.000678,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000152,1,0.000716,0
0,31,0,29,1,0.000132,1,0.0006,0
0,31,0,29,1,0.000124,1,0.000605,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.045673,1,0.053191,1
0,31,0,29,1,0.000133,1,0.000643,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.093094,1,0.186089,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000113,1,0.000708,0
0,31,0,29,1,0.000147,1,0.000726,0
2,254,1,252,1,0.133898,1,0.277031,1
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.068326,1,0.141413,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000112,1,0.000673,0
1,254,2,0,2,0.0,0,0.0,1
2,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,20,0.0,1
5,254,1,252,1,0.050978,1,0.06437,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000137,1,0.000698,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000158,1,0.000717,0
3,62,1,252,1,0.054356,1,0.088379,1
4,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000126,1,0.000612,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000129,1,0.0006,0
0,31,0,29,1,0.000149,1,0.000711,0
7,254,2,0,2,0.0,86,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,254,1,252,1,0.052517,1,0.121756,0
2,254,1,252,1,0.096457,1,0.202987,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.00016,1,0.000622,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000133,1,0.00066,0
2,254,2,0,2,0.0,0,0.0,1
2,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000134,1,0.000596,0
0,31,0,29,0,0.0,0,0.0,0
3,62,1,252,1,0.076054,1,0.177253,1
0,31,0,29,1,0.000126,1,0.000588,0
0,31,0,29,1,0.00013,1,0.000652,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
8,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000147,1,0.000731,0
0,31,0,29,1,0.00011,1,0.000559,0
0,31,0,29,1,0.000123,1,0.000711,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000145,1,0.000669,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000154,1,0.000697,0
0,31,0,29,1,0.000144,1,0.000669,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000134,1,0.000635,0
0,31,0,29,1,0.000124,1,0.00062,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000157,1,0.000752,0
0,31,0,29,0,0.0,0,0.0,0
7,254,2,0,2,0.0,14,0.0,1
0,31,0,29,1,0.000131,1,0.000669,0
5,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000142,1,0.000614,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000125,1,0.000666,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000154,1,0.00069,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000134,1,0.000635,0
5,254,1,252,1,0.0149,1,0.043265,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000136,1,0.00063,0
0,31,0,29,1,0.000126,1,0.00062,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000155,1,0.000905,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000118,1,0.000574,0
5,254,1,252,1,0.021267,1,0.039675,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000246,1,0.00071,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000135,1,0.000756,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,254,1,252,1,0.128557,1,0.198777,0
0,31,0,29,1,0.000148,1,0.006125,0
0,31,0,29,1,0.000138,1,0.000651,0
0,31,0,29,1,0.000109,1,0.000555,0
3,62,1,252,1,0.045714,1,0.085254,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000134,1,0.000653,0
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.09389,1,0.150086,1
2,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.078177,1,0.162286,1
3,62,1,252,1,0.045414,1,0.093865,1
1,254,2,0,2,0.0,0,0.0,1
3,254,1,252,1,0.017685,1,0.035324,1
0,254,2,0,2,0.0,0,0.0,0
0,254,1,252,1,0.096727,1,0.285568,0
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,3,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000125,1,0.000765,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000153,1,0.000658,0
3,62,1,252,1,0.105699,1,0.201088,1
1,254,2,0,2,0.0,75,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000109,1,0.000563,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000136,1,0.000615,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
3,62,1,252,1,0.088793,1,0.170941,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000124,1,0.00064,0
0,31,0,29,1,0.000134,1,0.000676,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000132,1,0.000645,0
0,31,0,29,0,0.0,0,0.0,0
2,254,1,252,1,0.091016,1,0.170684,1
0,31,0,29,1,0.000134,1,0.00074,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000167,1,0.003342,0
3,254,1,252,1,0.048081,1,0.057105,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000124,1,0.000624,0
0,31,0,29,1,0.000105,1,0.000566,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000131,1,0.000648,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000145,1,0.001282,0
0,31,0,29,1,0.000154,1,0.000744,0
0,0,0,0,0,0.0,5,0.0,0
2,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000142,1,0.00068,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000159,1,0.000743,0
0,31,0,29,1,0.000137,1,0.000642,0
0,31,0,29,1,0.000117,1,0.000571,0
0,31,0,29,1,0.000121,1,0.000598,0
0,31,0,29,1,0.000128,1,0.000663,0
0,31,0,29,1,0.000504,1,0.00117,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000114,1,0.000573,0
0,31,0,29,1,0.000177,1,0.000784,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000122,1,0.000589,0
3,254,2,0,2,0.0,105,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,13,0.0,1
0,31,0,29,1,0.000122,1,0.000619,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000157,1,0.000672,0
0,31,0,29,1,0.000133,1,0.000665,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000112,1,0.000611,0
0,31,0,29,1,0.000124,1,0.000631,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.101857,1,0.185844,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.072839,1,0.118571,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
3,62,1,252,1,0.100629,1,0.188855,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000122,1,0.00063,0
0,31,0,29,1,0.000152,1,0.000721,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
3,254,0,60,0,0.0,12,0.0,1
3,254,1,252,1,0.025582,1,0.076231,1
3,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000353,1,0.000911,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000117,1,0.001279,0
0,31,0,29,1,0.000168,1,0.000715,0
0,31,0,29,1,0.000117,1,0.000612,0
0,31,0,29,0,0.0,0,0.0,0
